TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-11,2026-05-11,CM,NSE,STK,25984,INE679V01027,AVL,EQ,,,,,ADITYA VISION LIMITED,554.00,570.85,525.30,543.75,544.00,556.30,,543.70,,,537170,291109810.75,17465,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,23804,INF209KB18D3,BSLGOLDETF,EQ,,,,,ADITYBIRLA SL GOLD ETF-GR,132.03,132.03,130.81,131.18,130.99,132.28,,131.18,,,461770,60642060.11,3102,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,24781,INF209KB19D1,BSLNIFTY,EQ,,,,,ADITYBIRLA SL NIF ETF-GR,28.20,28.20,27.67,27.80,27.80,28.20,,27.80,,,2129446,59439018.67,9299,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,34,INE045A01017,ADOR,EQ,,,,,ADOR WELDING LTD,1063.00,1069.90,1050.30,1053.10,1051.40,1078.00,,1053.10,,,15571,16497248.10,1733,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,4953,INE737B01033,ADROITINFO,EQ,,,,,ADROIT INFOTECH LIMITED,10.41,10.59,9.71,10.03,9.95,10.16,,10.03,,,21540,215850.26,111,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,760657,INE0ALI01010,ADVAIT,EQ,,,,,ADVAIT ENRGY TRANSITION L,2116.70,2116.70,2013.20,2027.10,2014.00,2096.60,,2027.20,,,46014,94657996.90,5060,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,759402,INE1B0W01010,ADVANCE,EQ,,,,,ADVANCE AGROLIFE LIMITED,116.00,116.40,110.50,111.62,112.00,112.78,,111.63,,,656903,74427536.70,2870,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,18039,INE837H01020,ADVENZYMES,EQ,,,,,ADVANCED ENZYME TECH LTD,378.00,419.00,374.85,390.40,390.00,357.25,,390.40,,,7986938,3220218526.20,121745,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,14745,INE199C01026,ADVANIHOTR,EQ,,,,,ADVANI HOT.& RES.(I) LTD,55.20,55.39,53.20,53.69,53.80,55.20,,53.70,,,34047,1848120.95,780,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,759769,INE28GN01010,ADVENTHTL,EQ,,,,,ADVENT HOTELS INTERNATI L,156.21,177.52,154.51,168.28,167.84,159.80,,168.28,,,688097,115835672.82,8470,F1,1,,,,,
